Customer_ID,Gender,Customer Type,Age,Income,Number of Orders,Revenue,Postal Code,Satisfaction
99445,1,1,20,13.128,3,3.7743,33614,0
44102,1,0,46,3.96,2,0,98105,0
81994,1,1,46,2.61,1,1.2006,98105,1
54677,0,0,46,374.376,3,46.797,90008,0
32338,1,0,56,91.84,8,45.0016,98105,0
56855,1,0,54,81.088,7,27.3672,98105,1
5993,0,0,55,19.44,3,9.3312,98105,0
100442,0,1,27,451.152,3,0,98105,1
74164,1,0,52,72.45,7,34.776,10024,1
59220,1,0,18,13.96,4,6.4216,10024,1
47033,0,0,48,33.264,7,11.2266,10024,0
51724,1,0,66,14.85,3,4.0095,10024,1
107246,1,0,42,8.82,3,2.3814,98270,0
102045,1,0,43,160.72,14,78.7528,90805,1
80996,1,0,36,19.92,4,9.7608,90805,1
55696,1,0,50,7.3,2,2.19,90805,0
4705,0,0,45,69.712,2,8.714,60610,1
124533,0,0,45,8.792,1,5.7148,60610,1
89236,0,0,56,51.52,4,1.5456,90004,0
27404,1,0,42,470.376,3,52.9173,80219,0
66299,0,0,58,105.584,2,9.2386,80219,0
90250,1,0,9,31.152,3,3.5046,80219,1
69604,1,0,60,6.783,7,4.7481,80219,1
62231,0,0,52,406.368,4,30.4776,80219,1
127414,1,0,50,70.98,1,4.9686,40475,1
83287,1,0,12,294.93,3,144.5157,40475,1
62159,0,0,50,84.784,2,20.1362,97301,1
89936,1,0,59,20.736,4,7.2576,97301,1
92960,0,1,21,16.821,3,12.8961,97301,0
96429,1,0,58,10.368,2,3.6288,97301,1
20254,1,0,51,9.344,2,1.168,78041,1
80034,1,0,21,31.2,3,9.75,78041,1
120984,1,0,44,76.12,2,22.0748,92024,1
58651,0,1,23,1199.976,3,434.9913,92024,1
45129,0,1,39,445.96,5,55.745,92024,1
64820,0,0,30,327.76,8,91.7728,92024,1
22529,0,0,26,11.632,2,1.0178,19134,0
117917,0,1,24,143.982,3,28.7964,19120,0
9639,1,0,66,494.376,4,115.3544,19120,1
91209,0,0,44,5.84,2,0.73,19120,1
61396,0,1,38,142.776,1,17.847,33614,0
12717,0,0,38,45.696,3,5.1408,33614,0
82915,1,0,24,7.218,3,5.5338,33614,1
120263,0,1,42,43.188,4,31.6712,33614,1
108065,1,0,58,131.904,3,47.8152,33614,0
122726,0,0,55,3.282,2,2.6256,19134,0
24852,1,0,71,21.168,9,2.3814,19134,1
117853,0,0,47,55.188,2,10.1178,19134,0
81119,1,0,52,369.576,3,41.5773,75217,0
16367,1,0,18,15.712,4,5.6956,75217,1
44186,1,0,33,8.448,2,2.64,19143,0
113137,1,0,35,728.946,9,157.9383,19143,1
108721,1,0,29,119.94,10,15.992,43123,0
93342,1,0,57,3.648,2,2.7968,43123,0
75321,0,0,46,40.48,2,15.7872,10011,0
49436,0,0,39,9.94,2,3.0814,10011,0
65748,0,0,62,107.424,9,33.57,10011,0
102057,0,0,59,37.91,1,10.9939,10011,1
39468,1,0,67,88.02,3,27.2862,10011,1
28492,0,0,20,8.69,5,14.773,60610,1
64793,0,1,24,301.96,2,87.5684,48126,0
18513,0,0,55,555.21,5,178.901,48126,0
8799,0,1,22,523.48,4,130.87,48126,0
92140,1,0,9,161.82,9,46.9278,48126,1
93211,0,0,56,35.56,7,12.0904,10009,1
66112,1,0,47,97.16,2,28.1764,98115,1
108771,1,0,44,15.24,5,5.1435,94122,0
35164,0,0,17,13.23,3,6.0858,94122,0
48375,0,0,44,243.384,3,51.7191,80013,1
46358,0,1,25,119.8,5,29.95,80013,1
128508,1,0,63,300.768,4,30.0768,80013,1
98704,0,0,49,17.88,3,2.4585,33180,0
18274,1,0,64,235.944,3,85.5297,33180,0
20972,0,0,33,392.94,3,43.2234,31088,1
79500,0,0,22,18.882,3,13.8468,80013,0
93098,1,0,72,122.328,3,12.2328,80013,1
36733,0,0,45,1049.2,5,272.792,94591,0
45812,1,1,38,15.424,4,5.0128,94591,1
65598,0,1,54,18.84,3,6.0288,55407,1
61803,1,0,54,330.4,2,85.904,92691,1
36818,1,0,33,26.25,7,12.6,92691,1
32419,0,0,51,132.52,4,54.3332,48307,1
57621,0,0,74,6.48,1,3.1752,7060,0
7577,0,0,59,209.3,2,56.511,47201,0
40216,0,1,21,31.56,5,9.8625,85635,1
89656,0,0,32,30.144,2,3.0144,85635,1
77601,0,0,47,14.8,4,6.068,98661,0
13121,0,0,45,302.376,3,22.6782,98661,1
15903,0,0,36,316,4,31.6,98661,0
24590,1,1,25,379.4,10,178.318,10024,1
39616,1,0,48,97.82,2,45.9754,10035,1
31853,1,0,34,103.12,8,10.312,10035,0
62199,0,0,8,113.552,2,8.5164,43229,1
70191,1,0,60,3.318,2,2.6544,43229,0
108648,1,0,9,134.288,2,45.3222,43229,1
30969,0,0,41,701.372,2,50.098,60505,0
77620,0,0,24,2.308,2,3.462,60505,1
83491,0,0,47,999.432,7,124.929,76017,0
128941,1,0,43,724.08,14,135.765,76017,0
22663,1,0,49,918.785,5,118.1295,76017,0
78836,0,0,41,2.724,3,4.2222,76017,1
85042,0,1,24,459.95,5,18.398,10011,0
36786,1,0,80,10.74,3,5.2626,40214,0
43842,1,1,27,23.76,3,2.079,75081,1
120292,0,0,34,85.056,3,28.7064,75081,1
70616,1,1,13,381.576,3,28.6182,75081,1
108944,1,0,29,30.36,5,8.7285,44105,1
109590,0,0,55,23.976,3,14.3856,60653,0
29471,0,0,42,108.925,1,71.8905,60653,1
10953,0,1,27,36.352,8,11.36,60653,1
87170,1,0,45,19.56,5,1.7115,62301,0
40114,1,0,24,61.44,3,16.5888,47201,0
60959,1,0,41,38.9,5,17.505,47201,1
286,0,0,41,99.39,3,40.7499,47201,0
99504,1,0,38,2.688,3,7.392,75701,1
118938,1,0,67,27.816,3,4.5201,75701,1
28296,1,0,37,82.524,3,41.262,75701,0
101005,1,0,49,182.994,3,320.2395,75701,0
51263,1,0,50,14.352,3,4.6644,10024,0
1507,1,0,51,64.96,2,2.5984,10024,0
72911,1,0,51,68.6,4,18.522,10024,0
83439,1,1,22,7999.98,4,3839.9904,27217,1
39694,1,0,34,167.44,2,14.651,27217,1
98976,1,0,68,479.97,3,163.1898,39212,1
28365,1,0,57,14.62,2,6.8714,39212,0
54710,1,0,52,19.44,3,9.3312,39212,0
65308,1,0,40,191.984,2,4.7996,10035,1
52434,0,0,64,104.01,1,14.5614,22980,1
36689,0,0,65,284.82,1,74.0532,22980,1
12776,1,0,50,36.84,3,10.3152,22980,1
94201,0,1,20,166.24,1,24.936,90036,0
81388,0,1,28,33.4,5,16.032,90036,1
116463,1,0,15,198.272,8,17.3488,19013,1
66179,1,1,21,47.36,4,17.76,19013,0
88102,0,0,26,200.984,7,62.8075,19013,0
26949,0,0,17,97.696,4,31.7512,19013,0
124725,0,0,64,2.696,1,0.8088,19013,0
115731,0,0,44,18.588,2,13.6312,19013,1
99559,0,0,47,4.896,3,3.4272,19013,0
1307,1,0,53,15.072,3,4.1448,44105,0
79670,1,0,58,209.88,3,35.6796,98103,1
114149,1,0,48,369.912,3,13.8717,90805,1
13103,0,0,44,10.368,2,3.6288,27511,0
59222,1,0,60,166.84,5,18.7695,27511,0
94357,1,0,51,15.216,1,2.2824,27511,0
97449,1,0,49,119.96,4,52.7824,10035,0
125235,0,1,14,883.92,5,110.49,10035,1
113769,0,0,19,46.72,8,15.768,10035,1
36549,0,1,24,55.48,1,26.6304,10035,1
108169,0,0,50,24.448,4,8.8624,32137,1
94873,1,1,39,281.34,6,109.7226,10550,1
123289,1,0,21,307.98,2,89.3142,10550,0
20734,0,1,30,299.97,3,113.9886,10550,1
33889,1,0,7,19.92,5,6.972,98105,1
74146,1,0,40,9.94,2,3.0814,19901,1
55240,1,0,50,103.056,3,24.4758,43055,1
23104,0,0,28,59.808,3,19.4376,84057,0
42011,1,0,49,73.32,6,21.996,84057,0
115119,1,0,58,146.82,3,73.41,90045,0
101659,1,1,23,1652.94,3,231.4116,48205,0
93261,1,0,48,296.37,3,80.0199,48205,0
106610,0,0,23,129.92,5,21.112,19140,1
91460,1,0,56,45.584,7,5.1282,33012,0
44817,0,0,33,17.568,2,6.3684,78745,1
115610,1,0,39,55.992,1,5.5992,78745,1
60041,0,1,25,182.72,8,84.0512,11572,0
92898,0,0,42,400.032,2,153.3456,11572,0
31018,0,0,56,33.63,3,10.089,11572,1
81392,0,1,20,542.646,3,102.4998,11572,0
111950,1,0,29,6.3,2,3.024,11572,0
80663,0,0,17,242.94,3,9.7176,98115,1
107035,0,0,40,179.97,3,86.3856,98115,0
121308,0,1,18,99.696,6,33.6474,98115,1
123342,0,0,23,27.936,4,9.4284,98115,1
32903,0,0,29,84.98,1,18.6956,98115,1
17667,0,1,19,18.72,5,6.552,98115,0
6464,0,0,44,49.98,2,8.4966,94110,1
101707,0,0,18,11.784,3,4.2717,60540,0
7978,0,0,49,272.736,3,64.7748,60540,0
110803,1,0,33,3.54,2,5.487,60540,1
95617,0,0,55,51.52,5,10.948,75220,0
60591,0,0,27,3.528,1,1.1466,75220,1
54418,0,0,42,4.624,1,1.6762,75220,0
124866,1,0,18,55.168,4,6.2064,75220,1
51574,0,1,20,567.12,10,28.356,92105,0
114082,0,0,80,359.32,4,7.1864,92105,0
35331,0,0,62,11.992,1,0.8994,60201,1
70468,1,0,59,58.05,3,26.703,48183,0
119099,1,0,47,157.74,11,56.7864,48183,0
110397,1,1,27,56.98,7,22.792,48183,1
108193,1,0,55,2.88,1,1.4112,48183,0
29278,1,0,54,1199.976,3,374.9925,94110,1
98147,0,0,52,79.92,4,28.7712,90036,0
97689,0,1,27,383.438,4,167.3184,32216,1
20805,1,1,50,24.56,2,6.8768,55016,1
30441,1,0,58,119.8,4,47.92,55016,0
62128,0,0,25,13.128,3,4.2666,10009,0
50959,1,0,70,22.72,4,10.224,54302,1
3920,1,0,9,58.32,9,27.9936,90004,1
22989,0,0,62,12.39,3,5.6994,30318,0
111036,1,1,72,107.982,3,26.9955,43229,1
34805,1,0,13,11.36,2,5.3392,71111,1
68068,0,0,23,50.94,3,25.47,71111,0
117139,1,0,29,646.74,6,258.696,71111,1
118651,0,0,46,5.64,3,2.7072,71111,1
16985,1,0,40,572.58,6,34.3548,71111,0
85072,1,0,23,310.88,2,23.316,33710,0
15670,1,0,45,641.96,2,179.7488,22204,0
68137,1,0,54,18.28,2,9.14,50315,1
123164,0,0,54,207,3,51.75,50315,0
36845,1,0,35,32.35,5,16.175,50315,0
17451,1,0,60,7.71,1,3.4695,50315,0
45594,0,1,62,40.3,2,10.881,50315,1
123709,0,0,59,34.58,7,14.5236,50315,1
118741,1,0,54,32.76,7,3.6855,45231,1
46265,1,0,28,544.008,3,40.8006,94110,1
103439,0,0,56,59.94,3,28.1718,94110,1
117757,1,0,21,23.92,4,11.7208,94110,1
23043,0,0,44,4.28,1,1.926,94110,0
45009,0,0,27,32.07,5,22.449,43229,1
10869,1,0,37,24,2,2.7,43229,1
113642,1,0,34,35.49,1,15.6156,43229,1
36913,0,1,19,47.984,2,0.5998,43229,1
9209,0,0,65,186.69,3,87.7443,29203,1
110354,0,0,60,17.456,2,5.8914,93534,0
102344,0,0,54,348.928,2,34.8928,93534,1
66245,0,0,10,143.96,4,69.1008,23223,1
2852,0,0,54,15.42,1,4.1634,23223,1
125304,0,0,17,43.04,8,21.0896,23223,1
94889,0,0,51,332.94,3,79.9056,23223,0
119911,0,0,50,1363.96,5,85.2475,28806,0
129586,1,0,58,9.96,2,4.5816,94110,1
58194,0,0,30,21.72,4,10.6428,94110,1
78323,1,0,56,20.16,7,9.8784,55901,0
51948,1,1,30,132.79,7,63.7392,14609,1
50288,0,0,47,12.96,2,6.2208,14609,1
9685,1,1,22,21.56,7,10.3488,14609,1
90835,1,1,48,283.92,5,17.745,92530,1
29806,0,1,27,22.23,1,7.3359,92105,1
127821,1,0,60,215.968,2,18.8972,92105,1
100724,0,0,40,355.32,9,99.4896,10024,0
104066,1,0,30,12.96,2,6.2208,71203,1
45221,1,0,24,18.28,2,6.2152,94122,1
96106,1,0,66,43.176,3,4.3176,80219,0
5168,0,0,56,1983.968,4,247.996,80219,1
85301,0,0,70,28.4,2,11.076,68104,1
27576,1,0,55,149.97,3,50.9898,68104,1
10806,0,0,17,11.52,4,3.2256,98026,1
82950,1,0,46,1298.55,5,311.652,98026,1
68820,1,0,24,213.92,4,62.0368,98026,0
41932,0,0,59,25.78,2,2.578,98026,1
94120,1,0,18,18.28,2,6.2152,92704,1
19301,0,0,55,1399.93,7,601.9699,92704,1
17606,1,0,46,51.84,8,24.8832,53209,0
17961,1,0,26,5.344,1,1.8704,19140,0
28871,0,1,22,41.472,8,14.5152,19140,0
56733,1,0,62,3.168,3,2.4288,19140,1
59118,1,0,20,1228.465,5,0,19140,1
90580,1,1,28,31.086,3,22.7964,19140,0
104013,0,0,57,335.52,4,117.432,19140,1
58434,0,0,9,239.97,3,71.991,7109,1
62768,0,0,29,9.82,2,4.8118,7109,1
37157,1,0,54,67.8,4,4.068,94110,0
43179,0,0,48,167.97,3,40.3128,94110,0
104829,0,1,47,35,7,16.8,55044,0
53842,0,0,40,37.24,4,10.7996,55044,0
16606,0,1,28,15.28,2,7.4872,55044,1
126600,1,0,27,301.96,2,90.588,41042,0
74144,1,0,59,180.66,3,50.5848,41042,0
8920,1,0,28,191.98,2,51.8346,41042,1
106271,0,0,41,65.99,1,17.1574,41042,0
125172,1,0,51,35.216,2,2.6412,33614,1
62313,1,0,55,23.696,2,6.5164,33614,1
46105,1,0,29,265.475,1,111.4995,33614,0
77477,0,1,35,51.184,4,79.3352,75701,1
59887,1,0,39,9.664,2,3.2616,38401,0
10298,0,1,49,21.072,3,1.5804,76106,1
122646,1,0,53,60.45,3,16.3215,10035,1
119398,1,0,54,11.52,4,3.3408,10035,0
8223,0,0,44,186.048,4,9.3024,10035,0
514,1,0,41,37.44,4,11.7,90036,0
103577,0,0,35,26.976,4,8.7672,90036,1
80697,1,0,49,11.36,2,3.2944,90036,0
129555,1,0,65,14.62,2,6.8714,90036,1
53107,0,0,39,83.72,7,23.4416,40214,1
75395,1,0,17,287.94,3,77.7438,40214,0
19580,1,0,37,48.896,4,8.5568,44052,1
77032,1,0,34,115.36,7,49.6048,7036,1
42198,0,0,49,5.16,2,1.3416,93905,0
6985,0,0,54,38.88,6,18.6624,93905,0
89822,0,1,20,185.88,6,50.1876,39212,1
4380,0,0,52,44.46,2,14.6718,10035,0
108923,0,0,44,242.94,3,9.7176,10035,0
76291,0,1,21,39.96,2,18.7812,10035,1
87842,0,0,64,102.3,10,26.598,10035,1
98703,1,0,49,21.36,2,5.7672,10035,1
80641,1,0,43,7.61,1,3.5767,8901,1
107586,0,0,45,7.16,2,3.58,8901,1
92882,0,0,57,7.36,2,0.1472,94122,0
45533,1,0,63,23.1,2,10.626,94122,0
125911,1,0,62,191.472,6,40.6878,32216,1
86568,0,0,61,5.248,2,0.5904,32216,1
118847,0,1,18,59.184,2,5.1786,32216,1
102099,0,0,46,2.89,1,1.3583,22153,0
88925,0,0,43,51.94,1,21.2954,22153,0
89716,1,0,56,15.936,4,5.1792,19140,1
54873,0,0,39,44.91,6,35.928,17602,0
4354,0,0,50,1141.47,5,760.98,19143,1
1609,1,0,42,280.782,3,46.797,19143,1
46669,0,0,40,34.44,3,17.22,3301,0
2420,0,0,41,11.36,2,5.2256,10009,0
86676,0,1,25,106.344,7,37.2204,10009,0
122412,1,1,23,192.16,5,67.256,28205,0
112547,1,1,17,322.59,3,64.518,3301,0
81539,1,0,10,29.99,1,13.1956,3301,1
44355,1,0,37,371.97,3,66.9546,3301,0
55564,1,1,20,5.892,4,4.1244,19120,0
81036,0,0,59,68.472,3,23.1093,10024,0
62565,0,0,30,1242.9,5,262.39,10024,0
74322,1,0,36,30.84,2,8.3268,22153,0
67090,0,1,29,13.48,4,5.9312,94109,1
51430,0,0,59,31.4,5,10.048,48227,1
99815,0,0,68,17.46,2,5.9364,14609,0
3643,1,0,61,13.944,3,4.5318,90045,0
97188,0,0,48,83.76,12,1.6752,92105,1
38294,1,0,25,37.66,7,18.4534,21044,0
96883,1,0,8,34.68,6,16.9932,94122,1
31773,1,0,65,149.95,5,14.995,10801,1
53367,1,0,26,51.312,3,18.6006,10801,1
5512,1,0,53,4.54,1,2.043,48227,1
22172,0,1,29,15.92,4,5.4128,48227,1
92685,0,1,30,543.92,8,135.98,48227,1
81531,0,0,50,155.82,7,42.0714,94122,1
64202,0,0,31,70.008,3,24.5028,94122,1
64306,0,0,41,15.648,2,5.0856,77095,0
17380,0,0,44,103.6,7,51.8,48227,1
33631,0,0,7,46.96,8,22.5408,13021,1
109499,1,0,59,8.904,2,6.5296,45503,0
94745,0,0,53,10.44,5,3.393,75043,0
126484,1,0,43,18.336,4,32.088,75043,1
90246,1,0,46,323.976,3,20.2485,60653,1
109782,1,0,24,20.04,3,9.6192,90032,1
112610,1,0,39,64.96,2,2.5984,90032,0
72338,1,1,37,12.96,2,6.2208,90032,1
93939,0,0,40,323.136,4,12.1176,10009,1
126750,1,0,25,90.93,7,2.7279,10009,1
36975,0,0,28,52.776,3,19.791,10009,0
3017,1,0,44,1199.8,4,323.946,49201,1
93973,0,1,21,1928.78,7,829.3754,49201,1
69643,1,0,55,352.38,2,81.0474,49201,1
123218,1,0,17,22.2,6,9.102,6360,1
122185,1,0,49,46.94,1,19.2454,53209,0
16656,1,0,39,143.73,9,56.0547,53209,1
57284,1,0,38,99.918,2,18.5562,78207,0
114246,1,0,33,797.944,4,56.996,78207,0
84364,0,0,35,8.568,3,14.5656,78207,0
53261,1,1,45,149.352,3,50.4063,75220,1
69411,0,0,70,12.992,1,0.812,75220,1
38637,1,0,30,24.56,2,6.8768,22304,0
125026,0,1,42,85.14,3,34.9074,10009,1
41620,0,0,34,21.99,1,10.5552,10009,0
38761,1,0,24,406.6,5,113.848,10009,0
3189,1,0,39,841.568,2,294.5488,10011,1
26509,1,0,48,15.552,3,5.4432,19143,1
38521,1,0,44,252,5,53.55,19143,0
11753,1,0,31,46.2,4,12.936,22153,1
45683,0,0,37,28.84,2,9.5172,22153,0
23806,1,0,80,14.592,3,2.5536,43615,0
73308,1,1,22,89.856,3,21.3408,43615,0
17747,1,0,52,13.872,3,5.0286,43615,0
46329,1,0,59,12.192,3,4.1148,19140,1
27803,1,0,69,45.056,8,15.2064,19120,1
41993,0,0,44,29.718,6,21.7932,19120,0
20855,0,0,14,15.552,3,5.4432,19120,1
42032,0,0,54,447.696,2,33.5772,19120,0
42506,0,0,68,159.99,1,54.3966,87401,1
36484,1,1,35,12.96,2,6.2208,92503,1
33321,1,0,31,134.48,4,34.9648,92503,0
49440,0,0,54,17.12,2,8.0464,94110,0
117775,0,0,47,6.096,2,2.2098,90503,0
98812,1,0,30,1114.272,4,41.7852,90503,0
113150,1,0,40,32.4,5,15.552,98105,0
101662,1,0,46,540.57,3,140.5482,98105,1
76362,0,0,40,167.76,5,62.91,98105,1
103160,1,0,40,393.165,3,204.4458,85204,0
6054,0,0,29,516.488,7,12.9122,19120,1
52694,0,0,53,1007.232,6,75.5424,19120,1
81256,0,1,17,2065.32,12,619.596,19120,0
115026,1,0,27,15.552,3,5.4432,19120,0
31424,0,0,77,25.344,6,7.92,19120,1
36154,1,0,36,25.472,4,7.6416,19143,1
73038,1,0,43,27.168,2,2.7168,78664,1
70922,0,0,68,78.8528,2,11.596,78664,0
6442,1,0,28,173.8,5,43.45,39212,1
23792,1,1,25,29.592,1,2.5893,85023,1
62854,0,0,39,4.752,2,3.168,85023,0
125922,0,0,55,15.552,3,5.6376,85023,1
101735,1,0,58,204.6,2,53.196,92054,0
13793,0,0,18,321.568,2,28.1372,94110,0
45544,0,0,64,6.24,2,3.0576,72701,0
128499,1,0,7,21.88,2,10.94,94110,1
75319,1,0,41,4.608,2,1.6704,33433,0
63062,0,0,56,9.82,2,4.8118,10011,1
69088,1,0,9,35.97,3,9.7119,10011,1
56055,1,0,25,12.96,2,6.2208,10011,1
23256,1,1,24,191.6,4,91.968,10011,1
2766,0,0,55,8.64,3,4.2336,10011,0
88472,0,1,17,501.81,3,0,10011,1
92733,0,0,55,127.104,6,28.5984,19134,0
8997,1,0,37,124.2,3,31.05,19134,1
72815,1,0,25,18.588,2,13.6312,19134,1
37792,1,0,46,30.072,3,10.1493,19134,0
115023,1,0,39,160.93,7,3.2186,10011,0
127160,0,0,27,75.792,3,25.5798,10011,1
115148,0,1,21,1.08,2,0.792,97206,1
43633,0,0,39,3059.982,2,679.996,48205,1
26473,1,0,64,3.282,2,2.6256,28403,1
42952,0,1,27,34.02,3,16.6698,47201,1
40592,1,1,37,599.292,6,93.2232,10035,1
120510,0,0,63,3.392,1,0.8056,80027,0
125418,1,1,32,559.984,2,55.9984,80027,1
18427,0,0,59,603.92,5,75.49,80027,0
45697,0,0,40,7.968,2,2.5896,77506,1
55250,1,0,57,27.968,4,9.4392,77506,1
49711,1,1,25,336.51,3,44.868,77506,1
41865,1,0,25,1.112,2,1.8904,77041,1
67501,1,0,60,520.05,5,72.807,13021,1
92116,1,0,61,17.97,3,5.2113,13021,1
43629,1,0,15,1166.92,5,131.2785,32216,1
19680,0,0,51,14.624,2,5.484,10024,0
48176,0,0,23,10.23,3,4.9104,95123,1
107843,1,0,45,154.9,5,69.705,95123,0
1878,1,0,13,2715.93,7,1276.4871,23464,0
76953,0,1,31,617.97,3,173.0316,23464,1
66370,1,0,40,10.67,1,4.9082,42420,0
790,0,0,47,36.63,3,9.8901,42420,0
41623,1,0,15,24.1,5,9.158,42420,1
40956,0,1,41,33.11,7,12.9129,42420,1
79213,1,0,22,44.02,2,11.4452,98661,1
30364,1,0,30,2309.65,7,762.1845,10024,0
64612,1,0,60,1090.782,7,290.8752,10024,0
17057,1,0,39,19.44,3,9.3312,10024,0
96444,1,0,44,484.65,3,92.0835,92563,0
71624,0,0,49,115.296,3,40.3536,28540,1
54240,1,0,35,7.08,3,2.478,85254,0
31294,1,0,40,4.401,3,3.5208,85254,1
118896,1,0,47,44.75,5,20.585,52601,1
53750,0,0,12,95.984,2,5.999,60653,1
32975,0,0,50,151.72,4,27.3096,92037,1
13179,1,0,24,155.25,3,46.575,98502,0
120172,1,0,52,14.03,1,4.0687,98502,0
76099,0,0,14,1618.37,13,356.0414,98103,1
50399,1,0,16,99.6,1,36.852,98103,1
56284,1,0,40,32.4,5,15.552,90036,0
80295,1,0,54,13.96,2,6.7008,10011,1
111883,1,0,72,155.82,3,63.8862,10011,1
22828,0,0,22,124.95,5,2.499,10011,1
81352,1,0,24,601.65,5,156.429,10011,1
3488,0,0,45,22.74,3,8.8686,20016,1
15894,1,0,33,1267.53,3,316.8825,20016,0
51938,0,0,39,1379.92,8,648.5624,20016,0
44254,1,1,21,6.208,2,2.1728,19134,1
26778,1,0,41,11.808,2,4.2804,90045,1
49352,0,1,39,15.552,3,5.4432,45503,1
94980,0,1,24,63.312,3,20.5764,45503,1
23486,1,0,51,15.588,2,9.8724,45503,1
30993,0,1,44,177.2,5,83.284,7601,1
57676,1,0,42,197.97,3,57.4113,7601,0
104952,0,1,49,854.94,3,213.735,7601,1
65054,1,0,61,124.11,9,52.1262,7601,0
61313,0,0,59,14.4,5,7.056,7601,0
97778,0,0,43,15.696,3,5.1012,45231,1
10236,0,0,48,2.628,2,1.9272,45231,1
119678,0,1,27,14.427,3,10.5798,45231,1
5341,0,0,40,86.62,2,8.662,65109,0
43504,1,0,63,36.624,3,13.734,90004,1
68573,1,1,16,23.968,7,2.6964,27217,1
60207,1,1,25,28.728,3,1.7955,27217,1
67099,1,0,40,697.16,4,146.4036,63376,1
33312,1,1,25,31.86,2,11.151,10035,0
22560,0,0,47,722.352,3,90.294,10035,1
29634,0,0,36,8.84,5,2.9835,60610,1
119122,1,0,67,58.464,9,146.16,60610,1
115503,1,0,33,254.604,14,18.186,61107,1
82380,0,0,38,1363.96,5,85.2475,33142,0
48131,1,0,46,102.36,3,3.8385,33142,0
124582,0,0,47,1113.504,12,125.2692,94109,0
72750,1,1,26,99.99,1,37.9962,94109,0
123767,1,0,33,168.464,2,29.4812,19134,0
126632,0,0,44,6.72,2,2.436,19134,0
13247,0,0,35,282.888,9,56.5776,19134,0
62234,1,0,54,11.16,2,4.3524,10009,1
64146,1,0,43,108.4,2,22.764,10009,0
109855,0,1,37,82.344,3,27.7911,10009,1
103861,0,0,16,9.088,4,3.2944,10009,1
60754,0,0,58,19.936,4,7.2268,92037,0
98299,0,0,11,65.568,2,22.9488,92037,1
38584,1,0,22,4.416,3,1.6008,19143,1
84490,1,0,35,107.772,2,29.2524,77095,1
14875,0,0,71,45.216,3,4.5216,43615,0
48090,1,0,44,10.416,7,2.2134,43615,0
64324,1,0,50,7.872,3,1.2792,43615,0
68561,0,1,22,118.782,3,27.7158,43615,0
69472,0,0,69,1.448,1,0.2353,43615,1
117618,1,0,48,55.47,5,46.225,43615,1
14928,1,0,29,194.848,4,12.178,94122,0
8949,1,0,67,1.744,1,0.3488,78521,1
119765,1,0,7,25.176,4,18.4624,19143,1
54211,1,0,29,19.46,7,5.0596,90008,0
16797,1,1,25,29.472,3,9.9468,80219,1
39714,0,0,24,8.64,2,3.024,10035,0
61650,0,0,56,6.27,5,4.598,85204,0
66594,1,0,34,4.368,7,3.3488,85204,0
78968,1,0,45,31.984,2,1.999,85204,0
118926,0,0,42,40.88,7,10.6288,47201,0
112399,0,0,47,119.96,2,33.5888,98105,0
81713,1,0,23,31.44,3,8.4888,98105,1
42402,1,1,18,6.88,1,2.322,98105,1
14788,0,1,27,19.92,4,9.3624,48227,1
16996,1,0,23,1106.91,9,121.7601,48227,1
59008,0,0,24,836.592,8,264.9208,10701,0
13602,1,0,48,26.38,1,12.1348,10701,0
98144,0,0,33,362.92,2,105.2468,10701,1
27994,0,0,19,4899.93,7,2400.9657,10701,1
116125,1,0,48,6.48,1,3.1104,50315,1
110235,1,0,26,71.976,3,7.1976,94601,0
104696,1,0,53,3.15,1,1.512,94601,0
18662,1,0,19,31.984,2,1.999,28110,1
50454,0,1,18,71.984,2,25.1944,28110,1
35298,0,0,61,120.15,9,33.642,92105,1
17541,0,0,19,219.184,2,19.1786,92105,1
99655,0,0,9,28.9,5,14.161,20735,1
63601,1,0,29,355.96,2,103.2284,20735,0
69836,1,0,38,348.208,7,30.4682,28205,1
57583,0,1,27,35.784,7,28.6272,28205,1
4987,1,0,48,447.84,5,11.196,90049,0
94548,0,0,55,7.04,4,2.0416,94122,1
48059,0,0,26,8.73,3,4.1031,94122,0
14437,0,1,33,29.29,1,9.6657,94122,1
79398,0,0,62,8.64,3,2.5056,94122,1
48238,1,0,38,2.694,3,4.7145,77041,1
49494,0,0,36,2.934,3,4.9878,77041,0
21101,1,0,39,22.92,3,11.2308,92503,1
93160,1,0,27,100.704,6,16.3644,77041,1
40831,1,0,33,2.328,2,0.7566,77041,0
16414,1,0,47,10.78,5,17.248,77041,1
67575,1,0,39,58.368,12,21.888,77041,0
5675,0,1,27,40.968,3,13.8267,77041,1
83603,1,0,56,71.96,5,25.186,77041,0
126503,1,0,67,10.368,2,3.6288,77041,1
97633,1,0,34,1.192,2,2.0264,77041,1
105253,1,0,43,46.672,2,16.3352,92024,0
128930,1,0,51,119.833,1,12.6882,92024,0
63692,0,0,39,119.98,2,57.5904,92024,0
10592,1,0,58,6.3,2,3.024,94110,0
65236,0,1,38,279.9,5,137.151,30076,0
75594,0,1,21,619.95,5,111.591,30076,0
37492,1,0,37,4.36,2,2.0492,30076,1
89014,0,0,53,15.28,2,7.4872,30076,1
50921,1,0,11,699.93,7,181.9818,72401,1
108325,0,0,46,22.96,7,6.6584,72401,0
67894,0,0,46,38.6,4,11.58,72401,1
70093,1,1,26,6.63,3,1.7901,72401,1
65907,1,0,28,23.34,3,10.9698,72401,0
